teamid,team_name,school_id,team_level,num_coaches_and_admins
d96593d5048194760422b5652279cf94,Boys Varsity Basketball,2202cd8f3d1cd174f6675fb138f652e3,Varsity,4
1cbcc30902b8c15b62dddcac3fd67ab8,Boys Varsity Basketball,6bbf194c8de8177cb0942bf4620eac11,Varsity,9
5092393aaea23ae46503ef7b16727897,Girls Varsity Basketball,c47e93742387750baba2e238558fa12d,Varsity,1
9685648e286379121dc6e3372e996add,Varsity Girls Basketball,f796ccd346e70859193bb1a60812d685,Varsity,5
2cbed84d5cf544341d12944c49409534,Boys' Varsity Basketball,2d0ea7ed9c2481f959f8f92968373f53,Varsity,8
a6a152cee56e60fed93d91943526cf9c,Boys Varsity Basketball,3713bdda7149579475f3734e8bd0e14a,Varsity,4
0f287bdc4b95223b40cabf403531432c,Varsity Boys Basketball - Hudl,b98a3773ecf715751d3cf0fb6dcba424,Varsity,5
61a503752c569b478fb36a5427e14afa,Boys Varsity Basketball,7515989d1c2f94c0cf8c5e4aefd3d12b,Varsity,6
84f3f86f4030b4fa704388d68b514256,JV Girls' Basketball,325a2ac3d97641f9aeb547b921aa927f,JV,3
46d0671dd4117ea366031f87f3aa0093,Girls Varsity Basketball,4496bf24afe7fab6f046bf4923da8de6,Varsity,2
8847f265509238cf5863652f9f2c3150,Girl's Varsity Basketball,729404b28f3bd32761c667a668453f4c,Varsity,5
2c85e091136e889aa2ec1d81cb0d6c38,Girls Varsity Basketball,37c77fc83549b5204e788fb979887c92,Varsity,4
3b454d78f2789d2ff79563f1b3bcca97,Girls JV-A Basketball,a66f8f0921301a9b92d41aec1644b0a5,JV,3
e2aa3fc86a3ae414efc02d3f9ac4080e,Boys' Varsity Basketball,7ec1a0c97a74891d3343724cc6df4760,Varsity,3
55738ca8e88d3818bd0803933350a29f,Boys' Varsity Basketball,5908c15e402c79cceeeebd30716c6a5f,Varsity,2
da5da964e90d11eb929178103ba7d548,Lady Mountaineer Basketball,799dc6a895ca80f6cdb228012f7bf6fc,Varsity,4
0617816df32a889cc9d45d48650a02d5,Boys JV Basketball,b5507f51b88a3ae4a99ba87e4877ab57,JV,1
a52a59cff43a02f7c1e9174dd1a3d3b6,Eau Gallie JV Girls Basketball,9edd04c32a175d1c87f8dbfebba55327,JV,2
e60923f997f84a29a11afe1d9fbfda21,Boys Varsity Basketball,76bf2c10e5ae5f0bbe2d740e4662ef38,Varsity,1
06520e99f648ab9a0674a56c4426fc32,Girls' Varsity Basketball,32584cb3c0aa494ce2174107b1c4b539,Varsity,7
acc3cf636743014757b327807dd3077f,Girls Varsity Basketball,9fab27c1af40a83674d090388e49e92e,Varsity,3
639b907c6798632dd687f979b2aa26a7,Rio JV,2b0f6f86f6e028fd9164f0ea12d17ca7,JV,1
ca9eb47bb88867472ed8ef2b552c5cbe,Boys Varsity Basketball,85c4ef2f7a943600c97b5903247567b7,Varsity,6
abd7e13116d25c470605e0b476d67b4d,Boys Varsity Basketball,4f4c7d3dd85ea84eb208d7cd031dbfe7,Varsity,5
59db94fbfebbc7b08bfff72455449559,Girls Varsity Basketball,69908a3ae9144cf4918985a785114a46,Varsity,1
fdba7814e8be071f909bbb048ddbe4b6,Cactus Shadows JV,02f039058bd48307e6f653a2005c9dd2,JV,2
a8764d790da8da4b839b2f1cc3542f26,Girls Varsity Basketball,4e5046fc8d6a97d18a5f54beaed54dea,Varsity,3
275bc8cbc94b7392b6e4cb66d4acfc24,Anthony Wayne Junior Varsity,e9a0ddc40651a765e246e1f4b8c3d3c8,JV,4
efed01381bf074030cf0d98e8862140f,Boys Varsity Basketball,d403137434343677b98efc88cbd5493d,Varsity,1
92ca64a03b4db03b2ce8cf18ad6910f9,Boys Varsity Basketball,79c662560b0a5f1ae00b623ad8c775e3,Varsity,4
68282e9f268c0a9dc00d5c08b2e190f5,Girls' JVB,d5bd121564004e506f5610496ab2f876,Sophomore,8
14829240af4212314d29f29f51741a0c,Boys' Varsity Basketball,b695c680f92ed7efbe95d056782827ad,Varsity,4
424da29ae5dafe0c5bcadfc490bb53fc,Girls Varsity Basketball,814d253ce26e8009226ce12b909d15b7,Varsity,3
a73a6b583a45a52b1bfb3f12da02fde3,Boys' Varsity Basketball,4838ee0ae072cab29985721c1a2457bb,Varsity,5
617dad0c28b491dd89053b6e3b9f8567,Boys Varsity Basketball,27a748f0719a13fd7b06e3b9e9091044,Varsity,1
aef9d15f055026b8c60a1c21feedee54,The lions ,e2cc37cc2ae17dfda42bfe8f2c86bc95,Varsity,1
306d6eb0f0f4900867498cdba0ac1504,MS 7/8 Girls' Basketball,b581dc825fac140b698ac43b774e1235,Other,3
ced98269f086d546c102febddba3c609,Boys Varsity Basketball,7d0a8af18608d85c52949cea7add7abb,Varsity,5
bc19650dc99479f48be01629b8264ba7,MS RAPTORS,ee03a6274af266e6b7d75b2c1b0ae983,Freshman,1
df80fb8e555091596938e8cf3bd900ab,Bourgade JV,b8c83e21f7df5abe23deb523d78ce79c,JV,2
9e0dcd69563a6aa22072ae26524e471a,Boys Varsity Basketball,964834b98d2b0e40e55bae8943521b0c,Varsity,6
c92f678318b269c9775805f71050e717,Girls' Varsity Basketball,bf38bc61db12651d4c95b9dd9f4691ae,Varsity,2
94aa6bb5480282219dbad014e6dec2a3,Girls' Varsity Basketball,c01e469e9a9b4ebbeb82b777c03ece6e,Varsity,6
b6fe56e6f1f67ce38f04c5d076e58960,JV Boys Basketball,d7323519970d0e3680ef5fa1edfe0e56,JV,0
6eba03c7c424f610a974b364d8847053,Boys JV Basketball,f04c1064af05871d6be1e2d058dc0109,JV,1
2772a742ab4649210d3717b1b053abc5,Girls' JV Basketball,6b67560b23af2fb369555be4155d8c48,JV,2
f34ce20b6657faa6665a4636aed1bafd,Freshmen Spartans,8b4224068a41c5d37f5e2d54f3995089,JV,4
de3a6db1d15c40faf7e024a7dfaf1a5c,Freshman Boys Basketball,05703941073ea122d5ef6ececa6d0bd4,Freshman,3
a0b17d3a443f9917b47410efa1649d92,Boys Varsity Basketball,a0e2a88fbfdb8e16682cda2046d6a40d,Varsity,3
8272619d8e2a3e50054079bee126c43f,Boys Basketball,b55d83ccddafa95f0dddb6e63d593cc9,Varsity,13
06addf9157adc54bf92432c18a3a18fb,Girls' Varsity Basketball,b156769842d5235767f769b5c8617399,Varsity,3
b7892ed2c1d59087146d75bc9a9c605e,Boys Freshman Basketball,3ad238e605b85c8663802847e45dac99,Freshman,4
b8513d437b5a260e97c8e79f79d30010,General McLane Girl’s Basketball,e97bab5d4b13eb276aa4209d0f7d4f72,Varsity,3
29c74d2ef47dc0b5bd22bc38b163143f,Varsity Boys Basketball,1e12763b8e7913fb0504b6ea3e79d354,Varsity,2
848ac573d690fd8936a87525705bce4f,Union Colony Lady Twolves,572cbfd4596b9d6647bc8e4ac8286953,Varsity,3
a883e51794752d2ba901e22f33450350,Boys Varsity Basketball,780bdd90955f91ff2718712611b0fb83,Varsity,3
8671227d6166fb7c1d954c95e87cc901,JV Girls Basketball,af3b6a54e9e9338abc54258e3406e485,JV,1
0d7d2ba417d047b347329af1008e6361,JV Girls Basketball,bbbe7ef28a0018c4484eaa8b2d0a0328,JV,3
3480a4e61ac59988b508fc5ed01f9ce9,Mens' Varsity Basketball,bc133f0a895e4cfdf51008b3de167a9e,Varsity,5
8422a118d7cd5accc0a455977050426d,Boys JV Basketball,2bcb8d4c5956c9aa0345824df34c0d81,JV,2
66134dcee942c718b5ac4638035d1c46,JV Girls Basketball,6e01383fd96a17ae51cc3e15447e7533,JV,3
ee324e6f24f55d6e806ed76581bff050,Boys JV Basketball,a9365bd906e11324065c35be476beb0c,JV,3
85455faecd4ee19ec551c133ad001ad1,Girls' Varsity Basketball,4186b8943907012bd947930996fe9051,Varsity,6
743fcbeeeb400618b2d1aab12c7edcb6,Girls Varsity Basketball,a59e5c47e9a1f7cec6172f0abec25622,Varsity,2
bd5f0be3021d2998037d589a1b56995f,Girls' JV Basketball,0b9cc53336c8d4b6e3e515fecd9b81fb,JV,3
29d0caf889898092543015adae19b582,Girls Varsity,4eedf3f92629bc3b1a208cfaacc4b2d2,Varsity,8
45e6478f545b96b2312a78748730ca8c,Ionia JV Basketball,1986405e39c5a79665af1746738c1f46,JV,2
f32b27a1acde63834aa4135e16035f83,JV Girls Basketball,ab6b331e94c28169d15cca0cb3bbc73e,JV,1
0ecb09dd30d7f5330b8a1963b633019e,monroe basketball girls varsity,b418d18e4e582863aa404e782b27f9cb,Varsity,1
5b153a97a93c150bde3f3aa27bef3a8f,Boys' Varsity Basketball,47f209e11abe659a5dd0d95e4766f6d0,Varsity,3
8438e18bc2a221ab70a55adb5203cbf0,OHS Sophomore Boys Basketball,61d009da208a34ae155420e55f97abc7,Sophomore,2
00db6bcb0065453e54ddc5670059e23e,Boys Varsity Basketball,3de45f4fcc805d03d3cd5dfdb2c12d4a,Varsity,4
311f8832af91b0c2cdb9cb09864c1987,FCA Boys Varsity Basketball,a40247b704e19413e462f5b9c027f9e2,Varsity,4
0fd6218191be5645c9393707472c860f,Freshmen Boys Basketball,cdf66a6a7a04d87d865335701790c3e3,Freshman,7
cdb84d3372ff8b5f7b7254119b91d937,Knights,8bee20f309dc54c893b46f6325a2d2df,Varsity,1
7a190e665d0884bd799848ecc439bdf7,Boys' Varsity Basketball,c9d53ae2d92c54f2a1aa6003bcadfb1d,Varsity,1
aed6eb8cfa9d0fb978101b2e61f6de46,Girls Varsity Basketball,59ec5b2bb17ded8902bb5cb4cd424933,Varsity,5
8d56590da7c03d22a804e70f1816f55d,Boys Varsity Basketball,8485694bae96aebc7c4fe6119599d0e0,Varsity,7
17e63e61facb572beb1111e81803c39b,Jr. Maroons,de4e9322b5e7792a8e72e8ed41d483a5,Freshman,1
1ddccde1a4a5bb5911be3e36d5a78077,Girls Varsity Basketball,4fa04fbc0b0ce68711f7550ce6113720,Varsity,1
7096b8cb1e59e0475a9c28795e50a5aa,Girls Varsity Basketball,97208e4cb6de9c04b325c2185316439f,Varsity,5
199c40dac30bbdbaa42a8d565f78c136,Girl's Varsity Basketball,8520cc3bc0a952ed24958ef3ba47c7e0,Varsity,4
76968a3bcdfea93aa1d435f23b9e4969,Denison-Schleswig GBB,c2937f3a1b3a177d2408574da0245a19,Varsity,5
33ead3e335e920423af6cda0b1458ff8,Girls' Basketball,fe4b8556000d0f0cae99daa5c5c5a410,Varsity,4
f2fac7b004a03ccdfd0a7c82f3a6c9f0,Varsity Girls Basketball,d6dabcc412981d56c8733b52586a9d44,Varsity,4
c0555098bc5bf56e5d5105e4f9ba0e5c,East High Girls Basketball,94739e5a5164b4d2396e253a11d57044,Varsity,15
ea23c26287b9cf0d45cdb66225dd2532,Boys Varsity Basketball,e07413354875be01a996dc560274708e,Varsity,4
18b7f6c087d78f069d5aec62425ddc78,Boys Varsity Basketball,a14fd85ebbd38dbeddf3cd65ba2c1da1,Varsity,8
289f1fdbc8cffd221664863cc3adc5d8,Boys Varsity Basketball,13fe9d84310e77f13a6d184dbf1232f3,Varsity,10
1cb37a7df46b0dd35ad1ea200c6bf9d3,Girls Varsity Basketball,2e30b27a08f1f6f59d68db75228c40e0,Varsity,4
efe030b927e36a9837dce8a936081d39,Boys Varsity Basketball,d47619b92cebc6ebfa07969ab5370ae6,Varsity,3
530468698061c34fe19ecbdf1a5fb950,Varsity Boys Basketball,f47330643ae134ca204bf6b2481fec47,Varsity,9
3d69abefe5ccecef7c0907cfee8e21bc,Girls Varsity Basketball,d814f4e3dcf9e6f473e213232b9ba115,Varsity,3
a2bd92a4b5b334a8ad8d381dd31bd4c5,Boys Varsity Basketball,72fe6f9fdab5f4d465ac6da028e4544c,Varsity,5
3c777e60dc840db212aaebf701b526bb,Girls Varsity Basketball,f4beeba0dd6c190c6ac02f85e7b3691c,Varsity,4
3cc37a9db90e377475575549f1adbf97,Varsity Girls Basketball - Current,b7622760d6df11380e55572cb1d3f0f2,Varsity,1
dd6978566d09bd475c5a6f3e0a4d6d18,Boys Basketball,88fb5550341fd3bb49edeb9c7a006747,Varsity,2
830b6acf603cddf47f9b1a35eaa2d4ee,Boys Varsity Basketball,0a03d5e4473c0629cfb20c5c31543b06,Varsity,6
3078a255aee86ecc4ac1eb36b69af2f0,Boys JV Basketball,edd54da0c47e2284ba384383dc0e44ea,JV,6
8456555f62f58c0e43c8f45d52b3e4b3,Northside Varsity Girls Basketball,84562f4374b74baa0907563bccdf1492,Varsity,8
1de70b84bc03fce46e2ce689abd99479,Girls Varsity Basketball,11eba2991cc62daa4a85be5c0cfdae97,Varsity,6
f2f8202e16fa632a907e92360f02c747,Red Lion Girls Varsity Basketball,7071a9c8703726d78b0a3089ce26457b,Varsity,6
9ba662df0fa19c1b3a4a89cb5f7f6079,Girls C Basketball,8e9122fa7ac8483b423d3c591d9972a1,Sophomore,2
862932adb67813277a54ae41dd29c148,Boys JV Basketball,4524b5e84762d68528525a226797c4d2,JV,10
f9eb83cdf5b2804e46b16e99e4552d19,Girls Varsity Basketball,fa873e7f272a69e147ec698d9642b2ff,Varsity,5
789ce35cd4516ffdeb4728ed2d27706c,Boys Basketball,f4c4834eb2c9877c8846743c0fe96b1c,Other,5
298c02d30e182a01578906003d1bba04,Varsity Boys Basketball,776af9671dbfa3ac15c6e0711001bdea,Varsity,3
434ce44c7bc64be9419a9aeb76409097,Boy's Varsity Basketball,422e42d058a41c75062760d7d640debf,Varsity,9
bc9cfc1e7e63c9e1e9042d92accbb87d,Boys Varsity Basketball,fbdd952178a0387b896822edb02dd34e,Varsity,3
bcc842f4ea1a37bb044e8d9221bf9199,basketball,25d9e7c1134b5a3744cd1dea4072d6a2,Varsity,7
def48b8d56b2282182bf1a8ae4d1c261,Girls Varsity Basketball,0eac690d7059a8de4b48e90f14510391,Varsity,5
f9b146a31e4930ef3a802cf05015ec81,Lady Cavs 9th grade,19b650660b253761af189682e03501dd,Freshman,5
87081a499281c67d7e11d99b4900dae5,Boys Varsity Basketball,b02e072eee68d65bff916e08b4f11df2,Varsity,12
bd4ce68dec3b986bee615b146be18299,Boys Varsity Basketball,e467959ffcd45714c153f28692416c39,Varsity,7
8a651c4c515c208bd8a2088f20775499,Junior Varsity,04da4aea8e38ac933ab23cb2389dddef,JV,8
08fb104b0f2f838f3ce2d2b3741a12c2,Girls Varsity Basketball,d96409bf894217686ba124d7356686c9,Varsity,11
9057e55163c2fd23e54ed4454186423c,Boys Varsity Basketball,b3b7e214bca4bf6610aa460d9383bda8,Varsity,5
0d22da4bd124d386f5546323c45bc924,Sidney Lady Raiders,1905aedab9bf2477edc068a355bba31a,Varsity,5
c254dc8fce82d567f94c8ae9916248d4,Girls Varsity Basketball,819e3d6c1381eac87c17617e5165f38c,Varsity,3
149f1560078d7df6c2946707272242ad,Boys Varsity Basketball,f2dfb01e6378dfa4a4ba5b0468184c5b,Varsity,5
e328a06e72a13a9defd689af11292dde,Girls Basketball,357429c78239304d194f517cde4ad439,Varsity,7
0ea82ed0473fe23a7689c97a2ba0ddb3,Old Basketball 13-14,b2651c9921723afdfd04ed61ec302a6b,Varsity,6
c603c3b8183c8d53c37bbdc8eb6e036f,Boys Varsity Basketball,a4567880c61cb00693665491b5c356a3,Varsity,7
64f027640f63616a277e92096313264f,Boys Varsity Basketball,42de1de39dd831ed34ea48cb6e843fd2,Varsity,2
7c948a6237104a9551f3f49e51b30ba1,Girl's Varsity Basketball,43c656628a4a479e108ed86f7a28a010,Varsity,3
071b871dd9ca59d50f29dd919fcb5c21,Adairsville Boys Basketball,42b61e2c4e0d4b1ccce37d9e09410439,Varsity,4
c85b2ea9a678e74fdc8bafe5d0707c31,Boys Varsity Basketball,6346dc723395e1ee8ef57f4883be4cb4,Varsity,2
aeca6f6db3693e36434b38af6e683b9a,Girls Basketball,e35d7a5768c4b85b4780384d55dc3620,Varsity,8
24fc896cbe09ff1674ba0b88342f9f24,Beechwood Boys Basketball,a6e38981ecdd65fe9dcdfcd8d1f58f05,Varsity,8
f206e92339beed173f6cc8e5cae595ab,Boys Varsity Basketball,9554b1e815bd9412c45cf4cc459288bc,Varsity,6
0cfcce13c0c52a6ed03218722224aacc,Varsity Boys Basketball,42a6845a557bef704ad8ac9cb4461d43,Varsity,7
47452281c1ebbb2d13b75799e814029b,Girls Varsity Basketball,a65f0f2858823c52bede86fe8d115ff5,Varsity,8
47a3893cc405396a5c30d91320572d6d,Girls Varsity Basketball,98cac9d33aad44bb31800130e8c50b5f,Varsity,7
6c5da33079ecdb2758aac272ffef3124,Boys Varsity Basketball,254ed7d2de3b23ab10936522dd547b78,Varsity,6
05f12a7f2217e526f1463cb383ead06c,Boys JV Basketball,2d5c4ea4c4aaf3aea8ac8dee1df8fbe8,JV,6
94bd2734f54ff0e4aa30904a4cfa1cc6,Girls Varsity Basketball,f84b89bcf33c161bdaa19c925928f74d,Varsity,4
d82db93f3a961930607aaaf735be78f3,Girls Varsity Basketball,878076a2f3a7577123a57449000ec06f,Varsity,1
8ec738ce478aef7ef5e2576d2cde1f49,Boys Varsity Basketball,878076a2f3a7577123a57449000ec06f,Varsity,5
f0e1f0412f36e086dc5f596b84370e86,Varsity Boys' Basketball,d6525aa8638c1d8d4da535fbb1a5fc80,Varsity,7
763c4588edd1e9224afacb924a1ee160,DGN Varsity Girls Basketball,0926dc069ff7d2dec4f2554e17e6bdcb,Varsity,7
37f0fd2075f1248abf85116de3152013,Lady Chiefs Varsity Basketball,cf76c4cd2c8f67fea31b8c15d16ca3bc,Varsity,8
afc81a635234feda2381369e7278962b,Grape Creek Boys Basketball,129062814faa8bf423948596f415072b,Varsity,2
3e6932e806513add507b2ff9c81de64a,West Liberty-Salem Varsity Girls Basketball,a5211cd8d2605ed43c70fa82884cc849,Varsity,23
0e5cea59ae769ec1186d3625fdcf249b,CCS Girls Basketball,a0d3973ad100ad83a64c304bb58677dd,Varsity,4
14a034be379b11427aaed872799e2082,Upper St. Clair Boys Basketball,03227b950778ab86436ff79fe975b596,Varsity,9
51ba37fd443f9cb07985a44ad04f9e81,Lions Varsity Boys' Basketball,99a2103fcf4f2c44d1f9f75553274025,Varsity,5
ddd864f1589f422aa9df35fe6c40140d,Boys Varsity Basketball,4223a1d5b9e017dda51515829140e5d2,Varsity,4
231e535a63030cd69bf4b9a07d9968bf,Boys Varsity Basketball,a92c274b8be496fb05d95033552eeddd,Varsity,4
ee0d6c58f0f8345eefda7e85c449b783,Girls Basketball,287e03db1d99e0ec2edb90d079e142f3,Varsity,7
ab69818cc26681d72c85cec9b9efad03,Girls Varsity Basketball,d67c6d33da71fa9e0c881328654795cb,Varsity,4
f9f438cc6be6485d1f8221659f82a304,Boys Varsity Basketball,c1bc7f81bdba1b65aca9d6d1592b41ad,Varsity,2
4565fcb1bba5e7db6e58360ea436fca6,Franklin Boys Basketball,f75737387e88d6ba5d789814bc2fbdc4,Varsity,9
8818370250c55f971384576a355b2a99,Girls Varsity Basketball,60cf63b263ca6b6955d9bb680cc85ca9,Varsity,7
eb525ef933b0ef290068294f54c53f24,Welsh High Basketball,aef26bbca340bfeca3e5138aff165c59,Varsity,7
2c1eb375781bbe7c5d12ec8a99ef7d03,Girl's Basketball,b55ec28c52d5f6205684a473a2193564,Varsity,5
c7aefe55f8a2e22fa4a855602e303a93,Boys Varsity Basketball,bed827b4857bf056d05980661990ccdc,Varsity,3
9261812a9faea0c28c5507a2242f52d4,Boys JV Basketball,c3b7cab19af6d5c3b00428af950eef80,JV,6
e49274516a27487f894ae956166eb7a4,Varsity Boys Basketball,b139e104214a08ae3f2ebcce149cdf6e,Varsity,8
40c52ce0b566bf16434d113f24e27301,Lehman 9th Basketball,cb953f6ca5923f7517125db46ed1293d,Freshman,5
090ffea4baf99f279a34affcd9421379,Girls Varsity Basketball,31716bdf834f7838689285ce155e7a64,Varsity,6
ed155328e00afd559765e634aeb39777,JV,6df182582740607da754e4515b70e32d,JV,8
75450e726f14f480bec0fa50c53a69d4,Varsity Boys Basketball,4fc66104f8ada6257fa55f29a2a567c7,Varsity,7
117164c17de9189b2e747a86836eaefa,Detroit Lady Eagles,e634049c03e28b417afb5c6eba635b4a,Varsity,3
f56de5ef149cf0aedcc8f4797031e229,Girls Basketball,e0ab531ec312161511493b002f9be2ee,Varsity,3
bfcead7d690b64af3d16a90476e2387b,7th-8th Grade Boys Basketball,95688ba636a4720a85b3634acfec8cdd,Other,4
60396f24057a26c5e19fc6b7dd5227a4,Boys Varsity Basketball,53adaf494dc89ef7196d73636eb2451b,Varsity,9
d634b94d834165d435956692c518095b,Girls' Varsity Basketball,b8a03c5c15fcfa8dae0b03351eb1742f,Varsity,8
cb9c528565c30d49b548831022bc9b32,Boys Varsity Basketball,8685549650016d9e1d14bf972262450b,Varsity,3
868cca8b1ee33bf7ff69e7dd571182ba,Boys' Varsity Basketball,4a7ad6a4dfd49733209e941c61ee6524,Varsity,5
25680b5ad512eb100cc66cbb8e79eaf6,Boys' Varsity Basketball,e720a515b9da87288d569caa68f42bc1,Varsity,3
9cb3ef1a63719060816d90cdd25e8e28,Boys' Varsity Basketball,43dd49b4fdb9bede653e94468ff8df1e,Varsity,5
12957c42d83ed46ae2904df4d5668f52,Boys' Varsity Basketball,0ef6c7db8a4cb103c279ebae6ac84785,Varsity,4
be91c7cd58d15b6c4b06ff0a236ce8a5,Girls Varsity Basketball,d34d8f14cb32b646718b94dc8f8ae560,Varsity,5
52873d7b6af95713d7baea6f54c609b5,Boys' Varsity Basketball,6ec3ff0c922ce84561ce5162f912b47e,Varsity,6
4a1e0dc7ac13af19341e92042ebd6f4f,Boys' Varsity Basketball,f64b2463cf1dba199491c885dff932f3,Varsity,5
24f77e63cae4fb9df1b0a69825c4f070,Girls' Varsity Basketball,caaa29eab72b231b0af62fbdff89bfce,Varsity,7
4e3f4be3f44022870bba21ad6d3f3ce4,Boys' Varsity Basketball,edc27f139c3b4e4bb29d1cdbc45663f9,Varsity,8
57a447a49027d1dc4f0dcc6a4599e0d4,Girls' Varsity Basketball,8b2dfbe0c1d43f9537dae01e96458ff1,Varsity,5
889cbd990a7feca27e60abf8a48d6bb6,Boys' Varsity Basketball,d4a973e303ec37692cc8923e3148eef7,Varsity,5
f92e45364e432392a05a4479de84b76a,Girls' Varsity Basketball,983c61ae6b8a029a928172e94a7fe44f,Varsity,2
49542e19848a99b43a81376b929e6c72,Boys' Varsity Basketball,735fba15cd27a45a0489108c2a2a70e9,Varsity,7
4c22bd444899d3b6047a10b20a2f26db,Girls Varsity Basketball,65658fde58ab3c2b6e5132a39fae7cb9,Varsity,8
b576ea3ec4cf399963b7278bcbe8a3cc,Boys' Varsity Basketball - New,8909a6e385b0fbc1f3885c00ae838de7,Varsity,8
dd18682f51808f18976235ead572d2f4,Boys' Varsity Basketball,56509750545ebcdda5032be2c5bb4a03,Varsity,2
9c5a29534d9561348e2fbb12e03d3ce0,Girls' Varsity Basketball - New,78f7d96ea21ccae89a7b581295f34135,Varsity,3
bc330ace2ad3349e3f8e466bfdf9ffff,MS East,29e11dc359bad383e1243f730bdbe032,Other,3
282b2d93c42db32b12a17752c36ee10d,Kimberly Varsity Boys' Basketball,be6ad8761fe4eb9bb85934a2d21686bb,Varsity,13
f1cedecfe9505b75dd962dff90cf9ccd,Boys' Varsity Basketball,dcd2ea9f54e3502ba7738f748f7f9a26,Varsity,10
d45d56e13263f8147e7c4ca401581716,Girls' Varsity Basketball,1dfd06d3b151a21b879f3710d6b49786,Varsity,2
85e5bde86b3898d2001f327c3b8bf05e,Girls' Varsity Basketball,774412967f19ea61d448977ad9749078,Varsity,8
78a81ec93b8ba0d9513d7c450480c26b,Boys' Varsity Basketball,8be6adae5ae0e157014d7d250870f212,Varsity,4
2cd531f832cdfbf5c53131a09554255e,Boys' Varsity Basketball,9f82ff06c8ce31966b402eb701d2091e,Varsity,2
0aafe87eeeb162b7084f40e3e65fd5e6,SH JH Girls' basketball,fd11e7c410ebb6a55ff6a892fb69cfcc,Freshman,6
43bdd9d04e7d5345856dbd00248821e7,Northwood High School,29539ed932d32f1c56324cded92c07c2,Varsity,2
f0a148f32a8f593435d5f4695e1652c8,Girls' Varsity Basketball,ffdc7fa7222f38cac5455d928f2b021b,Varsity,2
58cf2913bee530b4a995b472e380f9ab,Girls' Varsity Basketball- New,a760880003e7ddedfef56acb3b09697f,Varsity,5
485095ca4d0494dc265ad8de07ec107b,Boys' Varsity Basketball,f01a350709f093f9fd1440329470e701,Varsity,4
cfee7edeb341158110ece5fba9440f58,Girls' Varsity Basketball,8121d2d0b97161cdc78238818b1dfee6,Varsity,3
efb9ecf5e4659afd6b4a29a602f586aa,Girls' Varsity Basketball,c8f7e8cf42a81f4b87c8a82b4c454ed1,Varsity,5
10620c1c52d10be74c11d9c3d4ce6053,Mathis Lady Pirates Basketball,697e382cfd25b07a3e62275d3ee132b3,Varsity,3
f12613bbc3192e2f471d7c39c178f30d,Boys' Varsity Basketball,87da00efc5e7f70a6361d0492957b9cc,Varsity,4
ab42fc5c2a7c8f48b3eb50f15ec049ab,Varsity Girls' Basketball,ce059ef4192cbdcb40df4422c090f1c3,Varsity,10
0a401fc32b46f1e17e1814a31c3d97d6,Boys' Varsity Basketball,19bdcfcac36f518cfedf1a364db02793,Varsity,7
32ff4aeba8e5de16bfe5eb846429ff5f,Boys' Varsity Basketball ,c4d856156b2c629314b9edd13523fe8e,Varsity,8
946af3555203afdb63e571b873e419f6,Boys Varsity Basketball,ab013ca67cf2d50796b0c11d1b8bc95d,Varsity,6
26c30bbf0a60c2b49e14b8334ff4f36d,Girls' Varsity Basketball - New,97d84fba14b84fb843751040837c95b4,Varsity,5
907372450aa412b4647b9b8a64967f71,Girls Basketball,4ee78d4122ef8503fe01cdad3e9ea4ee,Varsity,7
4f037093e2e9efd1432da2f86326eebf,Boys' Varsity Basketball,e02a35b1563d0db53486ec068ebab80f,Varsity,4
fe91f76f946e457464eff551b3d7f3db,Boys' Varsity Basketball,0415089c6d09cb4eccd7a314f9610301,Varsity,10
cc5185ba0d00ed3a0d5d5b112274b127,Boys' JV Basketball,4d3416f98cb21a9d46d59d2bce5be36b,JV,3
4ab8a62af5fbe1501d60cff01ac2c20e,Girls' Varsity Basketball,413333e31c0413282b0ce35f00e51d2c,Varsity,2
c98d35d8d7840318adcb26b7f3d8c2be,Boys' Varsity Basketball,adb0e2c465ae2a4b7698a8901fdbb177,Varsity,8
75f24c5cb5ae087e7c31e4dc41970b9a,Wildcat Boys' Varsity Basketball,1819020b02e926785cf3be594d957696,Varsity,2
d0d9ae31aacbaa0361da36e56de4644c,Girls Varsity,ae5eb824ef87499f644c3f11a7176157,Varsity,2
063dbc95019fedd40d538992761d185c,Boys' JV Basketball,cd755a6c6b699f3262bcc2aa46ab507e,JV,6
48dd7a9b94e2cc2a51ff6c1d939cec43,Boys' JV Basketball,c5c64c10cfd77b16a03aa81f09499f25,JV,4
7a27b6a0df4f973d125931749ff25cf2,Boys' JV Basketball,75f266633433d20abf6c1a13d97e7491,JV,3
f5db1461fc76502ef5508dfeb6e6994f,Boys' Freshman Basketball,4ca82b2a861f70cd15d83085b000dbde,Freshman,4
b93cb7eb2f2374de57355a4bb911bfc0,Girls' Varsity Basketball New,93e37ed292096ae7d6f59c5d5d854dd9,Varsity,8
4c5027355f12825b0fde7a5d13bfaa6b,Boys' JV Basketball,084a8a9aa8cced9175bd07bc44998e75,JV,7
c3fd5e070e20f7f17b9877ad33b95d14,Girls' JV Basketball,62d90d223cf3e2239113a4963b191d71,JV,4
671ef403367b88b5a34187280f61e804,Boys' JV Basketball,701348eb3b6b2574acfaa8058063dc58,JV,2
69a809648e1c089158696a612de44bcd,Girls' JV Basketball,ae56929f9bc01b3f029f11ce9b3eba43,JV,7
