school_id,state
19bdcfcac36f518cfedf1a364db02793,Oklahoma
c4d856156b2c629314b9edd13523fe8e,Indiana
97d84fba14b84fb843751040837c95b4,Michigan
4ee78d4122ef8503fe01cdad3e9ea4ee,Kentucky
e02a35b1563d0db53486ec068ebab80f,New Mexico
0415089c6d09cb4eccd7a314f9610301,Pennsylvania
4d3416f98cb21a9d46d59d2bce5be36b,Illinois
413333e31c0413282b0ce35f00e51d2c,North Carolina
adb0e2c465ae2a4b7698a8901fdbb177,Montana
1819020b02e926785cf3be594d957696,Iowa
ae5eb824ef87499f644c3f11a7176157,Texas
cd755a6c6b699f3262bcc2aa46ab507e,California
c5c64c10cfd77b16a03aa81f09499f25,Idaho
75f266633433d20abf6c1a13d97e7491,Indiana
4ca82b2a861f70cd15d83085b000dbde,Indiana
93e37ed292096ae7d6f59c5d5d854dd9,Ohio
084a8a9aa8cced9175bd07bc44998e75,Michigan
62d90d223cf3e2239113a4963b191d71,Iowa
701348eb3b6b2574acfaa8058063dc58,North Carolina
ae56929f9bc01b3f029f11ce9b3eba43,Indiana
2a2107d1bcb556a30424faede85797a2,New Jersey
c5fa03e167322e220e109b176733be8b,Georgia
22c95b490feee0556535ea97bafb1319,Minnesota
2538ccba4cdbde6974a7a6a61c7d8f24,California
486fbd761bfa5400722324fdc9822adc,California
79643b609b5bd4b9bdaa3a527707ec39,Florida
3fc2d2c3597b3e7b87c17651f98f6c22,Texas
9dc8c63495af559018c3a33fa4ee71f4,California
19fadb255d5df879f17dc1cfb7d9969d,Washington
d07d8b37dae3d7092c9f0c88945f0b6e,New York
50251dad7edd0cccc7c19f706c717ae4,New York
3c0cd9bcd0686e8bc0a9047eae120cc5,Texas
dc33e31c39c141adff52d67a0718b867,Nebraska
2639ba2137371773aa1e64e7735cdb30,Washington
712a02af85fe1e948c08b8ea7810e8d4,Iowa
a97484e07cad027a9fb828764c1dcf6a,Missouri
b69ac29d2300c14063391edd38df9910,New York
419345a4c56c55ba30671ab8c25d2a73,Idaho
6d179945d495cfa31025c8a9299ec401,Ohio
a9b4ec2eb4ab7b1b9c3392bb5388119d,Wisconsin
c3cbd51329ff1a0169174e9a78126ee1,North Carolina
b056eb1587586b71e2da9acfe4fbd19e,California
06e1133c97ef0f86dc7f8985896bcbb5,Louisiana
4afa19649ae378da31a423bcd78a97c8,Texas
581b41df0cd50ace849e061ef74827fc,Alabama
1ad93267910df9c994eae8e51f527c7b,Arkansas
f9ea301093a1aa4b23743e432cb0e33b,Virginia
516b38afeee70474b04881a633728b15,Ohio
0a988fc2992add2d3233e19c7aadfdea,Tennessee
fbf8ca43dcc014c2c94549d6b8ca0375,Texas
d98c1545b7619bd99b817cb3169cdfde,Virginia
81145517f4fafde4ade30b01762b7b0b,California
91c5307541a803c91d54d05f35a8a464,Ohio
60b8b65c7b7342a9caa07a07aea0ccac,Kentucky
022898bbc7110244fd24b3e410597047,Idaho
af71676c7ff18aa1e3753650104db82d,Oklahoma
23fa59e5bfab83750fc096b71393167d,Michigan
c08876cb72b043bfbd2009cb2f0ecbf5,New Jersey
a4ccc8719a8ba70adb84997ac4148048,Ohio
d0379e4d73faa565d3e7f22b307c80f7,Oregon
ede9a28e3faab252a9b93ed1b300de70,New Jersey
01baf76735e53fba2b533ad071288344,West Virginia
6b967fe2534e4c3e13a69881876a9cdf,Louisiana
9e13e7a910156e4afd242b9cd0667f7a,Texas
c4c4cf5a99342d78ebcda40e91fc9fbf,Wisconsin
beb04c41b45927cf7e9f8fd4bb519e86,New York
e207f16c28033acac2cecccf3d36409e,Florida
1c215ee983a4b11070e74969d9612e1d,New York
5c845c7af8c46fc941c28fe63b519256,Pennsylvania
58369e57fb6c405420767b8c06ad3d73,Mississippi
fa885ef56bc066949a4f1d8fbbe72aed,Missouri
7476533956dd3568c1d787c5d33a547f,New Hampshire
2d5321f0813775370f774070cad46fbe,Oklahoma
98b1e16f65a1500023372d2b362c0991,California
dde16b86c64390f0af01275a44d3a42d,Illinois
e6b69a6732af1fbd1e8d4c63165205e9,Alabama
621fbd17da27241c58015eabe4164a52,Louisiana
36920c7628b5bc6824378f3411bbfa34,Florida
b2759da044ea9401e7e455f149116a40,District of Columbia
44e88d3cdaf008900484f92ba4c6c51b,Ohio
a16c4fcdf57c6ec5ed30e21c1ae0df74,Missouri
d19a006fd6d25d23c93d3bf4e48eb25f,Iowa
e2ba9673fc8a4f64bbebfc27f0d73ad2,South Carolina
deda2f6fe94d5a980d004d35ee664e97,Arkansas
085774e529f8c6611741cdb352f364bc,Louisiana
f7fa86b2e550b949f824993846c68dba,Ohio
6f612fb837c33214c0bdae50c8189d16,Georgia
0f92c979a6541ca6b7f292ae1dcf5ec8,Mississippi
c3f400862abb2668f9c0cbe39cbb2469,Arizona
7d806dddbe08d7bec369ecdfdd6f7cbf,Louisiana
803523d233c42a1fc11cc41033a7b76f,Massachusetts
602d1305678a8d5fdb372271e980da6a,New Jersey
87c527cac12268901c64a3f56902fe6b,Oklahoma
6be210fa28284f66de0df4b76f288fe7,California
da11e8cd1811acb79ccf0fd62cd58f86,Oregon
d70538d0bcd4bacb90ae29025815166f,Pennsylvania
d84210a75448034bcc4947005695c306,Florida
195d221c982e47eb58347e5d06ce3180,Pennsylvania
e727fa59ddefcefb5d39501167623132,Michigan
2307ac1cfee5db3a5402aac9db25cc5d,Ohio
f9becb4fc983a43a91e182c79cc5e99c,Georgia
46b315dd44d174daf5617e22b3ac94ca,Ohio
1ce83e5d4135b07c0b82afffbe2b3436,Texas
a8ae104615cb4e966ddb435f3e575a02,South Dakota
52292e0c763fd027c6eba6b8f494d2eb,New Jersey
beb22abb9ec56c0cf7ec7d811dd91a56,North Carolina
3ab6be46e1d6b21d59a3c3a0b9d0f6ef,Arizona
3c5a2b6fd8e810b56b0436313d978dc1,New York
f1ababf130ee6a25f12da7478af8f1ac,California
9c16f6606460d1543759fc966b9bb797,Washington
71416c0cccf03457e0b1ad83059a9e68,Minnesota
c35ff0a7906f5eafe4b969b3554da30a,New York
c467978aaae44a0e8054e174bc0da4bb,Oklahoma
5b7d718b0db551bd2f9ca025f8bb15e0,Michigan
3041b624a29b78cd03e5dda98f917661,Indiana
fe9fc289c3ff0af142b6d3bead98a923,Kansas
217b4c71837fac172fabebfc299f755b,Illinois
b0eec27361a2a03d4480b560df531df7,New York
3e178892a35e79fe2c5b34d06a8186b8,Texas
9f4b356ab8dd0857dea8eed6cfc241de,South Carolina
a2729b7746a7f069a1d87a2141cf6aee,North Carolina
840d68cbbbfa627cd4635408a6c82009,Oregon
ffcdeffa3829f4a633ea0b404e2b4a0a,New York
e7308d3f1c68503c7b5247a10d8a2afe,Nebraska
b6417f112bd27848533e54885b66c288,Idaho
77133be2e96a577bd4794928976d2ae2,Texas
a952ddeda0b7e2c20744e52e728e5594,Oregon
bb921944c8c4531826da3fa99b494c1a,Pennsylvania
0fd7e4f42a8b4b4ef33394d35212b13e,Illinois
c66dd00e5fc44ba8de89d7713fedcd50,Ohio
231f5238a3d80a5d32391b04cd46243a,Alabama
1dbb1c25df6942683e7b1317f0e13db6,Texas
60ec3eff9d5505195d32364a32670d36,Arkansas
565d9a3631f5940b9facd0f153b5f569,South Carolina
479b4864e55e12e0fb411eadb115c095,Indiana
fc221309746013ac554571fbd180e1c8,Iowa
2004e0f2b74655ee92d3a6af6bdb6626,California
3eae62bba9ddf64f69d49dc48e2dd214,Illinois
38a8e18d75e95ca619af8df0da1417f2,Arkansas
d94fd74dcde1aa553be72c1006578b23,Virginia
6396cac1e5fd064b50a0f9eade0fde49,Indiana
7df702427fce0282e9253a4a0a7d5bd4,Montana
7437d136770f5b35194cb46c1653efaa,Kansas
e4d09d3f57c2c971c8b2bf8efb416a0a,Arkansas
7f4534d3d5603768080dd311670f6945,Alabama
9559fc73b13fa721a816958488a5b449,Virginia
94fbd0186bea63a55d23f6dcc8e2bd93,Connecticut
380a2d63cef1d5d702278e2b561e2e51,Arkansas
9b919c23d10644f99c0313a41316e90e,Georgia
f7b0853a6fd3070db89dd3674754d695,Utah
b150a8c54f717b966fee06d0b7e49f6f,Georgia
7651301cabf91a1be8e3cf0b72e8734f,Vermont
50fa544aed05b973f5f774b13ca04712,New York
58fe2003170159fd68519b7f9840fdb2,Maryland
157f786e2424ac9ee32681d0c9e18540,Pennsylvania
6eff75e7ea1e4eaecc24df1ca043de61,Kansas
10a409f7044f0c29cda1e2e2930fa6ef,Missouri
55a514b84dcee23f875251bb03082784,Colorado
ecd610837c2670b1acbe1d57821055b8,Georgia
c3bbeda0e648d0869bad35b937c9185d,Florida
a7b7e4b27722574c611fe91476a50238,Kansas
155437a3217d33ecc3829715a35a2ea4,South Dakota
63cd087ce0ea157aae51bf7f705fda72,New York
2c11de3d66e50eaca63453b41b7fa3d3,Michigan
c10367e0b9e02ad515ba7ec19fa62874,New York
625d2d3101c23c47a46984741c232fed,North Carolina
3746df86b7befa462e28f3a0460ca9fb,Oklahoma
565e8a413d0562de9ee4378402d2b481,Alabama
9af9b6b820bc062543dac164510beb65,Missouri
a08e32d2f9a8b78894d964ec7fd4172e,Michigan
4cfd158c4a8894b07b5dd245343609e0,North Dakota
e5841df2166dd424a57127423d276bbe,New York
ef14af7a05023c8936d117d8eb5f55ac,New Jersey
8513351ff7f10b0f156c9d1f669e1210,Tennessee
869346de8c4ced152805a52cbde76b74,Illinois
c1de6a38b02d9b0e2014dfdf0c2eb56d,Iowa
28691090302e59db4488b4e103bcebe7,Texas
02c28f84c46deb0b993010f76fef4c0d,Virginia
c8e812b716d764690e3a1085ddd3635a,Indiana
ae881d2b0c249be429f54d61825d5f3f,California
8c97dbeee3b0d40ced7f514b99a93d93,Colorado
114cdac531f509e3ab04a2caade973bb,Florida
ee0c1616bbc82804b2f4b635d4a055fb,Texas
186b690e29892f137b4c34cfa40a3a4d,California
3cbfb2330b21840b385a45c958602663,New Mexico
530ebdeb0491c0459e00298fcdb3a2bd,Nebraska
66d65498077ac583806d1c8b684b946e,Louisiana
58efaf15321bf4da55b2e668b73657c3,South Carolina
5bbf4a75e68db03be98166f8f87acd4b,Wyoming
cbe68589759f566354b16b634b2ac6b8,Michigan
f6a81f703854985705a0cc479d221282,Tennessee
0c6fc0ac5afb01a75fe1910da98db915,Florida
636b1370d6dfae91f2042eef96c994b1,Alaska
79a5f1b63234a7ebe1dc171a7119b2c4,South Carolina
47949c62912b4633d339dea7497cc8eb,Alaska
d2674b94792c7f0afc26b56eabc95b30,Georgia
84fdbc3ac902561c00871c9b0c226756,Oregon
23b125d190237c64cd9b933de5091a92,New York
425beee675b597d5bcda7df7c1bfd581,Ohio
3f3f3b8fab1fd1cb4ebe48fe45a65f08,Pennsylvania
798ec5bb849d8c08c6cc22e0ff196b1d,West Virginia
88fdc2490e173f9cedb8e4d6343a038d,New York
31fefc0e570cb3860f2a6d4b38c6490d,Utah
f9f822836111cf970bbe22ff39623656,Kentucky
fa45e04412386eaef9d603bc349b5065,Tennessee
85267d349a5e647ff0a9edcb5ffd1e02,Minnesota
a4c42bfd5f5130ddf96e34a036c75e0a,Nebraska
9da6afb4840df51ceee399e5dea42598,Florida
1fb333bc34b8d1f1d1d434f90869367a,Minnesota
33ec1f50197cc4f74b3e8dc359ec3280,Alabama
3fc90b8360ec984bca9ef733dc3cb612,Michigan
def56ed4673d65b37a66f8db6304cd28,California
6344fd7127b3d2a3f34a61d17c522d53,Wisconsin
3fd2afe674eecaf065b1e3687992a511,California
8a66cd1b3045b820efd42dbf18eb28e1,Missouri
739025f319bf2fc8ecafa26f547defbc,Georgia
5aaffbae8a48fc24f114ee4dcd9c6171,Georgia
aa1d68bdedbafbf4b4be59f1fb29051f,Michigan
07168af6cb0ef9f78dae15739dd73255,Kentucky
7fb15019103809d7311d26d2e8bb47ed,Florida
82138b11a724b94d18df2e083d8b7b55,Kansas
5b2a8f2b014bb326fd82ee313704e78c,Massachusetts
80869551c721e60a06e66743bb81c424,West Virginia
f1f49699d5abb3a62e57c6541770b65d,West Virginia
1a638db8311430c6c018bf21e1a0b7fb,Illinois
cdcc686a434d09ed24e4b736d593858f,Michigan
66b48af35b7a3e54fdf15aff3da8a918,Ohio
2d40f027dc7db2e6860f88994ac7a265,Minnesota
540393ae7f8b7a7fd6cdf47250b05679,Georgia
4ab50afd6dcc95fcba76d0fe04295632,Texas
9cac92499b25860c07fbe66f3d10eac6,Virginia
1d9b240647f64fd8768173f0ca2a20f4,Texas
2eca24bef02a2edd0f23301e608f7a58,Illinois
56bd105edcd66711274c9b0b325c169e,North Carolina
68f5f3544600e4839d80e3e5be1b9b09,Iowa
ab9c29614d848c5d64e09f922925241d,AB
654516d1b4df6917094de807156adc14,Illinois
944bdd9636749a0801c39b6e449dbedc,California
8e50a5f484643ea7494b3f6c9089cd0d,Arkansas
7f9ae5a7d3466ce103fd36a14d2a27f9,Kansas
ebda20d540b40dac77b3b49b59414c87,Mississippi
4d3a2c830a6d81fe70e1a0691218121a,Massachusetts
3fe89afd10fe28f02efde3670e20da4a,New York
606555cf42a6719782a952aa33cfa2cb,Virginia
d2d195657240f493374e95e2b75cc8cf,North Carolina
c305a250710e95cf6bad18c18a1c02f4,South Dakota
fce0b3f0de9c648bea37c59f5af9e835,Maryland
305ec2f907e0fcbb74f06fef40c9a4ac,Tennessee
6984fba75d83f56682b0329c93e651df,Texas
5d8c6ee0d8964e66a3225458f981522d,Tennessee
481d66d7006b307451e463d71d2fc53f,Ohio
6c4b761a28b734fe93831e3fb400ce87,Georgia
cc4d13f3fe3be5daa146281f034c28ea,Texas
f4be00279ee2e0a53eafdaa94a151e2c,Texas
cd222bdc2af51646483a4ae9271074b6,Texas
35d1c6945f7caae6fdbf53b248dd79df,Louisiana
891d5fc0a9b7d327ba8bc26a5ded62ad,Virginia
637386e85513e2141b4318825669d5a6,Virginia
ebc418692d4db9424750054bd833c8ad,Illinois
ff8d98d68afd8c8ce87d338b8b44c84c,Alabama
4027eb61381d305455b47f9404266be3,Maryland
4e18dbeb7ee9ccd9087b43d1bbfab4c3,New York
c82b013313066e0702d58dc70db033ca,Kentucky
061412e4a03c02f9902576ec55ebbe77,North Carolina
0458093bfa16466e16f188addcd47eb9,New York
a6a71cb59c7579f7039912b62d92e2f1,Washington
55e5884874635ce401cadc130ebff061,Tennessee
4125b4e94852e1a68b609205afc1f5f7,Kansas
ed45e77e699645c84f3f27b7b5ad1e2d,Kentucky
2892d34fd8572041022879146817043b,Texas
4d60a385a8f1a095e0999b065bc14bc8,Florida
4b2ae7d938d2edc52ee760535f0003e2,Minnesota
eb5053f7d2403c84a849b040014903ac,Hawaii
79bb27cfac1ddee3267dcd929f6703ac,Ohio
c7be03f5d811ed29c328526ca8ab0d61,Connecticut
95cc7ef498e141173576365264fc5fba,BC
4a914e5c38172ae9b61780ffbd0b2f90,Georgia
e0f1b35ea44291b52b3769e464532a7c,Texas
859c9e789f331b02d5e87238023d84fb,Georgia
10eb682451408211883d77aa2edd7ebb,Minnesota
18903e4430783a191b0cfab439daaef8,California
e1dd47cc816ac88ccd8100451384c97a,Wisconsin
040ca769c0a72e217a5a7a8753aa04ee,Massachusetts
4c144c47ecba6f8318128703ca9e2601,Texas
cd7adf7555f811fa22deff50759e73a0,Texas
9ffafdbde2567d33a37c9a2edb70052e,Arizona
dbc4d84bfcfe2284ba11beffb853a8c4,Tennessee
620d348d4551ea2870e4cb602881a1d8,Wisconsin
71a8b2ffe0b594a5c1b3c28090384fd7,Texas
0850bbddccf61bac0957a00d043aedcb,North Carolina
4a55dbdc6c16615070050599ef141d44,North Carolina
35de7f00bad34f84410705a41b7d90ea,Texas
77df7f6dfb16f51f7d9008c12765a986,Kansas
c2c701fe341a7756ca7fd4eaa83ff63f,Texas
6ef80bb237adf4b6f77d0700e1255907,Missouri
7f100b7b36092fb9b06dfb4fac360931,Nebraska
f9a40a4780f5e1306c46f1c8daecee3b,Kansas
da584e093bf34c7006902e2d64c1c4a6,Maryland
421b3ac5c24ee992edd6087611c60dbb,Connecticut
53c3bce66e43be4f209556518c2fcb54,Ohio
b7ab1aac36b6428d3b7a3860a0d7a74f,Oklahoma
b7892fb3c2f009c65f686f6355c895b5,Colorado
76cac4685e3749728f9c04bd3a86221f,Kansas
a6fdefb2b99177b152b2392b43097665,Wisconsin
0c0cfd9478c6551fbfe74a7acb6fc037,Texas
3af6ea3031831159e1a10433860e2e47,Colorado
c552d8ac4662b89375926e15727fc7ed,Arkansas
dc09c97fd73d7a324bdbfe7c79525f64,Virginia
25e828afe5f637410a84442d27029c38,North Carolina
cc1aa436277138f61cda703991069eaf,California
5e34a2b4c23f4de585fb09a7f546f527,Minnesota
44885837c518b06e3f98b41ab8cedc0f,Minnesota
c44bebb973e14fe539676e0e9155b121,Texas
9bb9852b78e55603158ed65149db7dd6,South Carolina
74367f78d716836cc099eeb6497f8703,Michigan
8821368051493f5497eb23fa0f708dcd,Indiana
c480540d4e8c0cf7ad03ba949e3a5280,Texas
b1300291698eadedb559786c809cc592,Tennessee
d8c5a0341cfbe616d33c7657d5b71568,Maryland
cf9a242b70f45317ffd281241fa66502,Missouri
6a54289b29ceb58cb7609cc50e0dc1c8,Kansas
a8abb4bb284b5b27aa7cb790dc20f80b,Iowa
772d316613da8c54672c54d3fb5aaa58,Arkansas
a914ecef9c12ffdb9bede64bb703d877,Alabama
4ca82782c5372a547c104929f03fe7a9,Colorado
6ad352975d2f1649b553212e0b61731f,Kentucky
7c7b23ffe10825da18545758c0917543,North Carolina
ff7cc29289db44861ce4b3e5e56fe234,Virginia
326a8c055c0d04f5b06544665d8bb3ea,Nebraska
1b318124e37af6d74a03501474f44ea1,California
6ea1301c76a2752155f93ff51443ad01,Texas
78f7a8d2193741fa2bfb74ea06e162b4,Kansas
23dc0af4dd299ca63fb05702bf686e6b,Maryland
8e047e51a0262a54c2dffb2274683c07,North Carolina
20b5e1cf8694af7a3c1ba4a87f073021,California
805163a0f0f128e473726ccda5f91bac,Alabama
f829eaa5d93d1460a25680acc00f8b57,California
362e80d4df43b03ae6d3f8540cd63626,Illinois
d60a0b48d6dadfe67a70396822c3683d,Ohio
08c3f0a75275393e5a8dfeb7c6e32bae,Texas
e0613000bcd426e19c29ad052aa7ea49,Massachusetts
33fd82d3d8d775c7241091acfe33ab58,Ohio
9ce3d416394a5c9a29756027ff8cb37a,Arkansas
8123b781e08f4d9e89ea88f53e6431a9,Connecticut
5efbbc6a2ad095faa18de332898d44f1,California
dba0ff02313bd467ce9d52df8d6c80e6,Ohio
86f7bddf621db0ef88789a9fd5074b85,Mississippi
14edc6ebfdae2e23bbed83d67f50e983,Pennsylvania
86317a3269e7927536b010c2615aeab5,Indiana
ca4b33532855080dfa79cf8a925d146d,Washington
201ecef3255bae210a1b2c0ae4a21c7a,Mississippi
dc09e7a7366f759c48f120c164f66594,North Dakota
2dabf68638e6540704cb179d61594faf,Alabama
5e7409b3e5519eff37d11f5fa5f796cb,South Carolina
fc95fa5740ba01a870cfa52f671fe1e4,Texas
46ca21dbd421969e00792c3cae595065,Arkansas
50b6da85112e21710d78b44f2cc8a8a3,Oklahoma
60be21f3ebf28ff7b8a692a752d92cf8,Illinois
14b7500e057096627b43790de867406b,New Jersey
74d2b98d66f5e375d2ee3a7d9e4e1354,New Jersey
06cdc05791b8af29eed72084f39143c7,Ohio
bd7167ae12f2a9186ff406eb43f63bb7,Minnesota
eecccd8ff4107946c78d42265cd474b5,Florida
a5f27f155a3f983ffb4eee7de7c984e3,New Jersey
f8efc7c14e9be56f00e682929c90beea,Ohio
59aeb10ef68deeb91a09195d122d76d8,Missouri
6b1209c215bc00acef87a8e84a67e62f,Nebraska
bdd8817990ef209f0fb6b049f2d2ea0c,Massachusetts
e6a07b64cc15d0ce53064207ece842dd,Michigan
b39f604b83278f4b3dfa16efc9670fbf,Florida
04600eed1bd16e8fe259baa0a436ed02,Connecticut
412aaa3bb658ddaea5d5d60f6e0d6a41,Idaho
22c25c4f633efd5c33709cc12e60ac9b,Georgia
4f1927fff6e092185d6a6f4c8466e421,Oklahoma
56de534cf589f6d0ca09630db803ba00,New York
d8ec7fefbec9864f0453074a21fc2067,Wisconsin
1c39c39d1a341ba03ae48a942c6a43ef,Indiana
049251c63a428a409b576d20a86ec031,Wisconsin
1f87a3f9a9053ffc7ebfb8b779b010f7,Illinois
737eb13c7593133a06c7ac5b90d15d2a,Indiana
794b7ff3de411a7bb686761ca410038c,Pennsylvania
ad59ae2c6077196b68ff0c94a09fed73,Florida
f1b6f2857fb6d44dd73c7041e0aa0f19,Nebraska
4e681ae9d4a5e5698f08e852a0255702,California
6c351da15b5e8a743a21ee96a86e25df,Montana
006bfae3a90bab38e29382170867e962,North Dakota
5dcd0ddd3d918c70d380d32bce4e733a,Alabama
9e38b231e32ad1066f81da8e83626957,Ohio
9ec51f6eb240fb631a35864e13737bca,Minnesota
b85437cfc53b6de51098f159b0fb909d,Kansas
205e73579f21c2ed134dbd6ce7e4a1ea,Massachusetts
9fd54dd7e4d3bff4807c83c241e2751c,Illinois
bda989b1330ba4f420924a5be0ebcb61,North Carolina
3f00f874e9837b0ec850a34c85432d66,Alabama
1d0155b49e8121154701476d893aa0a7,Oklahoma
6422800bdd4c6b0e4df31535c3f93c07,New Jersey
4d5b995358e7798bc7e9d9db83c612a5,Kentucky
85fc37b18c57097425b52fc7afbb6969,Minnesota
d10ddbe86fe1df4e50c91d66087cbc6a,Nebraska
53adb96c287c3931b3bc41cebb003788,California
c4e21b9d9df296ee17ddab3dbbc851f5,California
1ba4d572a08babfe8c7d9c9717ec1599,Ohio
aaaccd2766ec67aecbe26459bb828d81,Wisconsin
2723158d0ff85a73b387df5e2809f0bc,Ohio
795fa27ba9ab21b61b12e6f27dd5687b,Minnesota
f5b1b89d98b7286673128a5fb112cb9a,Nebraska
d93ed5b6db83be78efb0d05ae420158e,Georgia
324a9b4b130af55e7aefeaed872806a4,Virginia
67038aaa05ffac51830cffb04441f8c3,California
4cc05b35c2f937c5bd9e7d41d3686fff,Ohio
04ad5632029cbfbed8e136e5f6f7ddfa,Illinois
93e06678bf43969ed7f3b3377605aa8c,Ohio
fd0a5a5e367a0955d81278062ef37429,Nebraska
5314b9674c86e3f9d1ba25ef9bb32895,Iowa
3a7666b08689f8259f0f1671eaac81cd,Arizona
1764183ef03fc7324eb58c3842bd9a57,Georgia
785ca71d2c85e3f3774baaf438c5c6eb,Massachusetts
90e4db0760fd77aa660c00369aef0ff6,Illinois
09a69de15cf89bc7fe8c0642f906a4dd,Ohio
d31ca42bef8caac3c5c1bf09c5eabd17,Michigan
ca8155f4d27f205953f9d3d7974bdd70,Pennsylvania
51e7fea7f69ef6875f82e22c5eda5e26,New Jersey
896f3d760a0422dbd7854e99f6224763,California
a0340694826ab06bae7fe3167683c669,Pennsylvania
3f258712c3ba708ba78a60afde94352a,Pennsylvania
16f852a6d01b6065c8ff5cc11caae9c6,Texas
07ae4cca3f90a49347ccb5c1a82ff46f,Texas
7eb5ac36014a76629c40069e46136a61,Rhode Island
c0f52c6624ae1359e105c8a5d8cd956a,Texas
e36dfba5e7cc3a42ee845634093caaa1,Colorado
0fc58940025dd55d0d280db02d87412c,Texas
478423056f0942a464052ccc8e0d064d,California
986ad3ada4d93c1c474674751f941082,Missouri
c4c98da153c360c232e1494b9cdd8cea,California
7a6a6127ff85640ec69691fb0f7cb1a2,Oklahoma
f31b20466ae89669f9741e047487eb37,New York
9ff2d68a234ace2643d46c35b9002ab3,Texas
f18374bf891c9af64c8570448824202d,Kansas
999bb84ff9a5813ec209176cf121ac13,Illinois
905669063311d8a17bd6958cd353eedd,Mississippi
9a9c759a3bc07fef5ebaf9d2eea33dc1,Virginia
3c7489895ccdfce3760939456109a9a3,Pennsylvania
ff9697189557e125385ed6a4a8bf5788,Mississippi
6a2feef8ed6a9fe76d6b3f30f02150b4,South Carolina
35f6e50ae1b299f6efdf99b6490b712c,Missouri
37841383bc8c327de7912cf44790f3fd,Arkansas
754dda4b1ba34c6fa89716b85d68532b,Missouri
9d7099d87947faa8d07a272dd6954b80,New Mexico
803ae237d2df8bdde7bcbd872396d192,Iowa
792b765aa995daf26cf6f17f519c949d,Michigan
37d7902cb2d3de686e497e31624d82e0,Wisconsin
24a13b72fc2a34c2eb4d78dfb243b712,Louisiana
bcd0049c35799cdf57d06eaf2eb3cff6,Minnesota
9e411b2d0cbcc1d9cd8775e89e96774f,Connecticut
154d7da9e669c75ee317d46614381dd8,Texas
15756c350dae3457b2718a29dc0018cb,New Jersey
28a74b8d7de3373b4bed858fc10b6bf5,Oregon
183539e54667dddc02d46f94bc0d43c5,Missouri
f9b902fc3289af4dd08de5d1de54f68f,Illinois
fe22fd595b5383f9ce1f7e2abd10584f,Idaho
129e4760599f99cd2841b7a19d03e07e,Missouri
204da255aea2cd4a75ace6018fad6b4d,California
0c78cd98d2fc75ace15e352273e4fd8a,Virginia
e05e2327a8ceada096724afc802bbf7e,Texas
414e773d5b7e5c06d564f594bf6384d0,Missouri
fafb6206d62f162cb7ba58187fd7d32c,Illinois
c944f1ed33079ef19b1965581683dece,Louisiana
b446e7f68f7a79f9de9d9f9ee9b764e8,New Jersey
65a54865de989d0a6a60a8ad5b07e071,Kentucky
220222df17837f0fd0d46fa5c6466eec,Arkansas
6788076842014c83cedadbe6b0ba0314,Ohio
33fd393d90a52803bf43fa487413cf56,Tennessee
a512294422de868f8474d22344636f16,California
744a37185fa8c4449a60bd11976f9045,Maryland
bdb6920adcd0457aa17b53b22963dad9,New Jersey
cfecdb276f634854f3ef915e2e980c31,Texas
3b63d1d64de8f499eadb49b53aa90964,Pennsylvania
a45a1d12ee0fb7f1f872ab91da18f899,Oklahoma
68dfff284e90ee47fcc6b4941047edad,Kansas
b24d516bb65a5a58079f0f3526c87c57,Ohio
6e3adb1ae0e02c934766182313b6775d,Montana
0eca31a035af551206b40190cf1b4324,Maryland
9a6a1aaafe73c572b7374828b03a1881,New Jersey
5d5efce38d2d064f803f3c11fff8bf21,Florida
0314ae78de42f6db7888cb0aa9e0b80e,Ohio
c407746dc64ea0b220cc3148bdedf4b2,Mississippi
6d3b4379cb470122a94f95b809910011,Georgia
d847a02302eb92375f59a4833a95f10a,California
b780214f2ff6ab83e4d9d392922925ce,Louisiana
6af924ebe7eec2218f8d11d3dd582d04,Virginia
b265ce60fe4c5384e622b09eb829b8df,New Jersey
dc0e1946e45197021f072193c520505a,California
71f07bf95f0113eefab12552181dd832,Colorado
40b5f25a228570053bc64a043c3f1833,Kansas
810462d01f318bd13e628a77fc3f92c0,Alabama
42299f06ee419aa5d9d07798b56779e2,New Mexico
07a97691a99801434b7f82702b14cbc6,Ohio
cf372cbe6eae54c6a6dfb3ebbcdc3404,Alabama
d79b4a75b25b1c57e9761e7124811cf0,Virginia
f1ea154c843f7cf3677db7ce922a2d17,Alabama
dcacc2b04bdf831ef070af1abeb61d7a,Arkansas
ea805dd62409233124a496e305e2f3a9,Missouri
a90d826cba0c19f753c6273448ccaf0c,Tennessee
ba2cf4148007ed8a8b041f8abd9bbf96,Illinois
a9813e9550fee3110373c21fa012eee7,California
6a83cd48b0fc245146c20bfed5223a60,Oklahoma
abe91e465b7716462b975aa2c7f2b221,South Dakota
45847868f97554aaf56672aab3f644e9,Vermont
518035c43e744099f69c7e3a7fa11116,Missouri
6928deac51a9dcc1f063ccec46d3c067,Texas
655bb66fc12f7a1da41f5af48f1818f0,Minnesota
9a896925df0a7a8472e5fcb058661988,Arizona
00f842ec2fc7bc8a6968c511f44dba04,Alabama
e1146e71aacc1beb49b9ae65c204f1ae,Louisiana
ae1d2c2d957a01dcb3f3b39685cdb4fa,California
279dc09a13b9dc662c574a804d650d95,Ohio
173f798d1316395cce2c8ecf98aed4d5,Kansas
